indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,geo_entity_name,year_description,data_valuemessage
"130,915",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,2005-2007,18.3
"130,915",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,2005-2007,18.3
"130,916",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,406,Fresh Meadows,2005-2007,15.2
"130,916",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,406,Fresh Meadows,2005-2007,15.2
"130,917",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,407,Southwest Queens,2005-2007,13.4
"130,917",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,407,Southwest Queens,2005-2007,13.4
"130,918",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,408,Jamaica,2005-2007,17.9
"130,918",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,408,Jamaica,2005-2007,17.9
"130,919",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,409,Southeast Queens,2005-2007,13
"130,919",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,409,Southeast Queens,2005-2007,13
"130,920",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,410,Rockaways,2005-2007,30.6
"130,920",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,410,Rockaways,2005-2007,30.6
"130,921",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,501,Port Richmond,2005-2007,18.5
"130,921",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,501,Port Richmond,2005-2007,18.5
"130,922",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,502,Stapleton - St. George,2005-2007,20.2
"130,922",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,502,Stapleton - St. George,2005-2007,20.2
"130,923",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,503,Willowbrook,2005-2007,17.8
"130,923",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,503,Willowbrook,2005-2007,17.8
"130,924",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,504,South Beach - Tottenville,2005-2007,15.2
"130,924",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,504,South Beach - Tottenville,2005-2007,15.2
"131,507",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,2009-2011,18.6
"131,507",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,2009-2011,18.6
"131,508",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,102,Northeast Bronx,2009-2011,18.6
"131,508",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,102,Northeast Bronx,2009-2011,18.6
"131,509",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,103,Fordham - Bronx Pk,2009-2011,20.5
"131,509",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,103,Fordham - Bronx Pk,2009-2011,20.5
"131,510",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2009-2011,19.7
"131,510",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2009-2011,19.7
"131,511",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,105,Crotona -Tremont,2009-2011,25.1
"131,511",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,105,Crotona -Tremont,2009-2011,25.1
"131,512",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,106,High Bridge - Morrisania,2009-2011,27.6
"131,512",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,106,High Bridge - Morrisania,2009-2011,27.6
"131,513",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2009-2011,30.2
"131,513",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2009-2011,30.2
"131,514",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,201,Greenpoint,2009-2011,10
"131,514",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,201,Greenpoint,2009-2011,10
"131,515",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,202,Downtown - Heights - Slope,2009-2011,13.1
"131,515",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,202,Downtown - Heights - Slope,2009-2011,13.1
"131,516",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,16.3
"131,516",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,16.3
"131,517",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,204,East New York,2009-2011,13.9
"131,517",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,204,East New York,2009-2011,13.9
"131,518",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,205,Sunset Park,2009-2011,12.5
"131,518",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,205,Sunset Park,2009-2011,12.5
"131,519",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,206,Borough Park,2009-2011,11.8
"131,519",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,206,Borough Park,2009-2011,11.8
"131,520",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,207,East Flatbush - Flatbush,2009-2011,10.5
"131,520",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,207,East Flatbush - Flatbush,2009-2011,10.5
"131,521",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,208,Canarsie - Flatlands,2009-2011,12.5
"131,521",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,208,Canarsie - Flatlands,2009-2011,12.5
"131,522",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,209,Bensonhurst - Bay Ridge,2009-2011,10.4
"131,522",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,209,Bensonhurst - Bay Ridge,2009-2011,10.4
"131,523",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,15.4
"131,523",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,15.4
"131,524",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,211,Williamsburg - Bushwick,2009-2011,18.2
"131,524",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,211,Williamsburg - Bushwick,2009-2011,18.2
"131,525",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,301,Washington Heights,2009-2011,12.5
"131,525",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,301,Washington Heights,2009-2011,12.5
"131,526",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,2009-2011,18.8
"131,526",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,302,Central Harlem - Morningside Heights,2009-2011,18.8
"131,527",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,303,East Harlem,2009-2011,29.2
"131,527",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,303,East Harlem,2009-2011,29.2
"131,528",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,304,Upper West Side,2009-2011,11.6
"131,528",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,304,Upper West Side,2009-2011,11.6
"131,529",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,305,Upper East Side,2009-2011,9.2
"131,529",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,305,Upper East Side,2009-2011,9.2
"131,530",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,306,Chelsea - Clinton,2009-2011,9
"131,530",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,306,Chelsea - Clinton,2009-2011,9
"131,531",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,2009-2011,8.6
"131,531",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,307,Gramercy Park - Murray Hill,2009-2011,8.6
"131,532",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,308,Greenwich Village - SoHo,2009-2011,5.4
"131,532",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,308,Greenwich Village - SoHo,2009-2011,5.4
"131,533",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,309,Union Square - Lower East Side,2009-2011,15.5
"131,533",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,309,Union Square - Lower East Side,2009-2011,15.5
"131,534",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,310,Lower Manhattan,2009-2011,5.8
"131,534",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,310,Lower Manhattan,2009-2011,5.8
"131,535",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,401,Long Island City - Astoria,2009-2011,12.3
"131,535",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,401,Long Island City - Astoria,2009-2011,12.3
"131,536",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,402,West Queens,2009-2011,9.6
"131,536",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,402,West Queens,2009-2011,9.6
"131,537",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,403,Flushing - Clearview,2009-2011,11.3
"131,537",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,403,Flushing - Clearview,2009-2011,11.3
"131,538",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,404,Bayside - Little Neck,2009-2011,10.2
"131,538",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,404,Bayside - Little Neck,2009-2011,10.2
"131,539",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,2009-2011,12.4
"131,539",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,405,Ridgewood - Forest Hills,2009-2011,12.4
"131,540",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,406,Fresh Meadows,2009-2011,9.7
"131,540",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,406,Fresh Meadows,2009-2011,9.7
"131,541",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,407,Southwest Queens,2009-2011,10.5
"131,541",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,407,Southwest Queens,2009-2011,10.5
"131,542",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,408,Jamaica,2009-2011,12.7
"131,542",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,408,Jamaica,2009-2011,12.7
"131,543",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,409,Southeast Queens,2009-2011,10
"131,543",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,409,Southeast Queens,2009-2011,10
"131,544",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,410,Rockaways,2009-2011,18.8
"131,544",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,410,Rockaways,2009-2011,18.8
"131,545",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,501,Port Richmond,2009-2011,16.6
"131,545",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,501,Port Richmond,2009-2011,16.6
"131,546",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,502,Stapleton - St. George,2009-2011,17.3
"131,546",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,502,Stapleton - St. George,2009-2011,17.3
"131,547",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,503,Willowbrook,2009-2011,13.5
"131,547",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,503,Willowbrook,2009-2011,13.5
"131,548",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,504,South Beach - Tottenville,2009-2011,11.7
"131,548",650,PM2.5-Attributable Respiratory Hospitalizations (Adults 20 Yrs and Older),Rate- Adults 20 Yrs and Older,UHF42,504,South Beach - Tottenville,2009-2011,11.7
"151,666",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,1,Bronx,2005,50.6
"151,667",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,2,Brooklyn,2005,26.3
"151,669",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,4,Queens,2005,24.4
"151,670",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Borough,5,Staten Island,2005,10.4
"154,560",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,101,Battery Park City, Tribeca,"2,005"
"154,561",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,102,Greenwich Village, SOHO,"2,005"
"154,562",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,103,Lower East Side, Chinatown,"2,005"
"154,563",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,104,Chelsea, Clinton,"2,005"
"154,564",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,105,Midtown Business District,2005,52.6
"154,565",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,106,Stuyvesant Town, Turtle Bay,"2,005"
"154,566",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,107,West Side, Upper West Side,"2,005"
"154,567",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,108,Upper East Side,2005,64
"154,568",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,109,Manhattanville, Hamilton Heights,"2,005"
"154,569",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,110,Central Harlem,2005,31.4
"154,570",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,111,East Harlem,2005,59.3
"154,571",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,112,Washington Heights, Inwood,"2,005"
"154,572",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,201,Melrose, Mott Haven,
"154,573",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,202,Hunts Point, Longwood,"2,005"
"154,574",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,203,Morrisania, Crotona Park East,"2,005"
"154,575",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,204,Highbridge, Concourse Village,"2,005"
"154,576",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,205,University Hts., Fordham,
"154,577",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,206,East Tremont, Belmont,"2,005"
"154,578",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,207,Bedford Park, Norwood,
"154,579",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,208,Riverdale, Kingsbridge,
"154,580",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,209,Soundview, Parkchester,"2,005"
"154,581",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,210,Throgs Nk.,Co-op City,
"154,582",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,211,Pelham Parkway, Morris Park,
"154,583",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,212,Wakefield, Williamsbridge,"2,005"
"154,584",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,301,Williamsburg, Greenpoint,"2,005"
"154,585",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,302,Brooklyn Heights, Fort Greene,"2,005"
"154,586",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,303,Bedford Stuyvesant,2005,26
"154,587",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,304,Bushwick,2005,13.9
"154,588",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,305,East New York, Starrett City,"2,005"
"154,589",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,306,Park Slope, Carroll Gardens,"2,005"
"154,590",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,307,Sunset Park, Windsor Terrace,"2,005"
"154,591",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,308,Crown Heights North,2005,26.4
"154,592",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,309,Crown Heights South, Wingate,"2,005"
"154,593",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,310,Bay Ridge, Dyker Heights,"2,005"
"154,594",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,311,Bensonhurst, Bath Beach,"2,005"
"154,595",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,312,Borough Park, Ocean Parkway,"2,005"
"154,596",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,313,Coney Island, Brighton Beach,"2,005"
"154,597",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,314,Flatbush, Midwood,"2,005"
"154,598",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,315,Sheepshead Bay, Gerritsen Beach,"2,005"
"154,599",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,316,Brownsville, Ocean Hill,"2,005"
"154,600",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,317,East Flatbush, Rugby,
"154,601",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,318,Canarsie, Flatlands,"2,005"
"154,602",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,401,Astoria, Long Island City,"2,005"
"154,603",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,402,Sunnyside, Woodside,"2,005"
"154,604",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,403,Jackson Heights, North Corona,"2,005"
"154,605",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,404,Elmhurst, South Corona,"2,005"
"154,606",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,405,Ridgewood, Glendale,
"154,607",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,406,Forest Hills, Rego Park,"2,005"
"154,608",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,407,Flushing Bay Terrace,2005,20.9
"154,609",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,408,Fresh Meadows, Briarwood,"2,005"
"154,610",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,409,Woodhaven, Richmond Hill,"2,005"
"154,611",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,410,Ozone Park, Howard Beach,"2,005"
"154,612",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,411,Bayside, Douglastown,
"154,613",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,412,Jamaica, St. Albans,
"154,614",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,413,Queens Village, Rosedale,"2,005"
"154,615",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,414,The Rockaways, Broad Channel,"2,005"
"154,616",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,501,Stapleton, Port Richmond,"2,005"
"154,617",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,502,New Springville, South Beach,"2,005"
"154,618",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,CD,503,Tottenville, Woodrow,
"151,665",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,Citywide,1,New York City,2005,24
"151,623",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,101,Kingsbridge - Riverdale,2005,24.6
"151,624",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,102,Northeast Bronx,2005,16.7
"151,625",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,103,Fordham - Bronx Pk,2005,23.8
"151,626",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,104,Pelham - Throgs Neck,2005,22.8
"151,627",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,105,Crotona -Tremont,2005,39.6
"151,628",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,106,High Bridge - Morrisania,2005,36.1
"151,629",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,107,Hunts Point - Mott Haven,2005,21.3
"151,630",643,Traffic Density- Annual Vehicle Miles Traveled (VMT),Per 100 km2,UHF42,201,Greenpoint,2005,30.2
